Time,W,X,Y
10.201,2286.760937964208,2106.1337816084224,419.81041401129994
10.222,2172.697007062984,1997.6550071281406,430.4529197784814
10.223,2218.047002124689,2004.452429335407,496.5713246100123
10.243,1885.5924974620214,1964.995360889345,476.26208534283944
10.243,2323.2619626416135,2063.3598201410045,416.9828508074091
10.243,2169.556090048595,2010.9339480272865,406.69851017976225
10.244,2319.8239370660503,2220.978231604181,422.42042011551996
10.263,1914.194214589664,2002.117810958373,437.62699864101955
10.263,2229.7832777817416,2133.591579911184,415.92015180200355
10.288,2093.0078832827567,1923.32529363128,399.80698411036747
10.288,2155.9837664034076,1828.1449928425923,422.14022008612847
10.307,2187.8669225858785,1988.8040376503302,431.27210333704215
10.307,2107.664861487514,2049.0572000683123,415.19301061999704
10.328,2362.662642684841,1914.5352858235008,440.44852654728027
10.328,2027.132134422728,1888.9406525628588,445.93801726316605
10.349,2271.176437172612,2063.285021648461,397.4075472671313
10.35,1946.2647960970644,1835.248962491581,426.6072934860385
10.37,2127.60500482739,2089.247986682813,406.8751161841085
10.37,1981.4145386988205,1969.309769908742,474.66783265652106
10.391,2072.370961355848,2074.3397041525504,456.5672326893136
10.391,2204.886740888216,1940.3272043914255,389.80216957072184
10.414,1906.7764976173696,2046.0676761023938,389.2978243877262
10.414,2163.4388035272746,2046.8742733145466,432.87841545821266
10.415,2079.3411576354097,1923.7249582778609,491.3092561498005
10.415,2048.9624656013716,1978.4257620614367,474.20769224575747
10.434,2027.763666514913,1976.416927932755,440.37808114514485
10.434,1954.3331017232258,2117.359794106178,426.4290742536624
10.454,2092.6264467849155,1943.9244620755571,441.19462034068295
10.454,2126.5201247312743,1973.1100209367223,335.83675847669844
10.475,2108.3402238005483,2050.886607979616,451.13810655853047
10.475,2070.0013158381676,2073.256314407936,426.17066411301397
10.496,2225.3867284444295,2067.404622422409,450.6772367422067
10.496,2057.555619640916,1971.359410906304,387.41526952686394
10.516,2064.396615622313,2048.107211195291,443.9296908728748
10.516,1994.289897017642,1949.8486920389228,424.3584484039818
10.537,2175.425602815767,2124.0538428981176,396.73640603507334
10.537,2180.685630064218,2091.52606536237,433.39760950290275
10.56,2192.7166897716115,1868.6970105185928,428.9948598300562
10.56,2387.846216636935,2308.8522490584924,421.0787933658454
10.58,2074.719161380342,2032.5288356281967,403.7776959340822
10.58,2260.108378129826,2061.969851111621,498.6085311567251
10.58,2263.8036486999285,1969.5406087036185,470.9188210880503
