epoch,train_loss_mean,train_loss_sd,val_loss_mean,val_loss_sd,train_acc_mean,train_acc_sd,val_acc_mean,val_acc_sd
191,0.7156048697729906,0.05657057429611942,0.6040940348307291,0.07734030433906637,0.8499851949512959,0.023619176250072704,0.8087500000000001,0.037600174841989055
192,0.719494351297617,0.0661321819465282,0.6035180791219076,0.07724056832312295,0.8506779145697753,0.02663657473015734,0.8083333333333333,0.03933278405140636
193,0.6949474503099918,0.03595928116373334,0.6036055119832356,0.07708168273814961,0.8550338674088319,0.015954655229568952,0.8087500000000001,0.03935484738054104
194,0.6969023650387923,0.041086467173595466,0.6029591623942057,0.07714218195117017,0.858027266561985,0.015175313293726407,0.8083333333333333,0.03996526269427263
195,0.7314501265684764,0.03543493394875767,0.602468147277832,0.0769717487763258,0.8425465482473374,0.018247589084931168,0.8083333333333333,0.03996526269427263
196,0.7023195729156335,0.04581290483140944,0.6023525937398275,0.07699819077499097,0.8548004212478796,0.021333504531444225,0.8079166666666667,0.0400833429583418
197,0.714002901961406,0.04784911686348059,0.6025528462727865,0.07698920456735252,0.8500677547355492,0.02129803107717743,0.8087500000000001,0.04089328554260632
198,0.7073339763780435,0.03614612725327924,0.6025769360860189,0.07712028020925815,0.8536826372643311,0.01636929127040537,0.8083333333333333,0.04101339738953724
199,0.7386109562714894,0.052041076514157465,0.6025684928894043,0.07706896231346134,0.843147676785787,0.019459334284060457,0.8083333333333333,0.04101339738953724
200,0.7049054569999378,0.020630608008853107,0.6025741322835286,0.077121949184153,0.8536404297749203,0.010590219643570216,0.8087500000000001,0.04126893504804795
