Time,25W,25X,25Y
7.680,1297,1713,3791
7.700,1341,1720,3991
7.720,1341,1720,3991
7.740,1409,1719,4095
7.760,1409,1719,4095
7.780,1281,1714,3736
7.800,1281,1714,3736
7.820,1289,1711,3767
7.840,1289,1711,3767
7.860,1297,1718,3825
7.880,1297,1718,3825
7.900,1329,1718,4000
7.920,1329,1718,4000
7.940,1430,1714,4095
7.960,1430,1714,4095
7.980,1256,1711,3729
8.000,1256,1711,3729
8.020,1291,1717,3784
8.040,1291,1717,3784
8.060,1328,1710,3802
8.080,1328,1710,3802
8.100,1351,1711,4011
8.120,1351,1711,4011
8.140,1431,1719,4095
8.160,1431,1719,4095
8.180,1274,1710,3742
8.200,1274,1710,3742
8.220,1299,1714,3793
8.240,1299,1714,3793
8.260,1306,1710,3800
8.280,1306,1710,3800
8.300,1345,1711,4013
8.320,1345,1711,4013
8.340,1398,1709,4095
8.360,1398,1709,4095
8.380,1272,1705,3721
8.400,1272,1705,3721
8.420,1270,1718,3803
8.440,1270,1718,3803
8.460,1270,1716,3773
8.480,1270,1716,3773
8.500,1338,1711,4016
8.520,1338,1711,4016
8.540,1392,1709,4095
8.560,1392,1709,4095
8.580,1259,1709,3769
8.600,1259,1709,3769
8.620,1286,1714,3781
8.640,1286,1714,3781
8.660,1274,1708,3769
8.680,1274,1708,3769
8.700,1366,1713,4018
8.720,1366,1713,4018
8.740,1384,1711,4095
8.760,1384,1711,4095
8.780,1308,1717,3804
8.800,1308,1717,3804
8.820,1287,1719,3767
8.840,1287,1719,3767
8.860,1290,1720,3711
8.880,1290,1720,3711
8.900,1344,1722,4029
8.920,1344,1722,4029
8.940,1398,1732,4095
8.960,1398,1732,4095
8.980,1323,1726,3786
9.000,1323,1726,3786
9.020,1250,1732,3747
9.040,1250,1732,3747
9.060,1259,1721,3688
9.080,1259,1721,3688
9.100,1343,1738,4012
9.120,1343,1738,4012
9.140,1387,1772,4095
9.160,1387,1772,4095
9.180,1317,1763,3874
9.200,1317,1763,3874
9.220,1278,1778,3738
9.240,1278,1778,3738
9.260,1250,1774,3660
9.280,1250,1774,3660
9.300,1332,1787,4020
9.320,1332,1787,4020
9.340,1418,1795,4095
9.360,1418,1795,4095
9.380,1299,1821,3863
9.400,1299,1821,3863
9.420,1268,1821,3709
9.440,1268,1821,3709
9.460,1220,1826,3634
9.480,1220,1826,3634
9.500,1337,1794,4008
9.520,1337,1794,4008
9.540,1407,1765,4095
9.560,1407,1765,4095
9.580,1327,1750,3876
9.600,1327,1750,3876
9.620,1274,1740,3679
9.640,1274,1740,3679
9.660,1223,1743,3583
9.680,1223,1743,3583
9.700,1321,1744,3984
9.720,1321,1744,3984
9.740,1379,1735,4095
9.760,1379,1735,4095
9.780,1328,1737,3918
9.800,1328,1737,3918
9.820,1253,1742,3678
9.840,1253,1742,3678
9.860,1237,1734,3485
9.880,1329,1744,3977
9.900,1237,1734,3485
9.920,1329,1744,3977
9.940,1397,1741,4095
9.960,1397,1741,4095
9.980,1334,1744,3949
10.000,1334,1744,3949
10.020,1253,1741,3666
10.040,1253,1741,3666
10.060,1179,1735,3460
10.080,1179,1735,3460
10.100,1324,1746,3980
10.120,1324,1746,3980
10.140,1402,1744,4095
10.160,1402,1744,4095
10.180,1336,1746,3937
10.200,1336,1746,3937
10.220,1249,1746,3678
10.240,1249,1746,3678
10.260,1232,1738,3479
10.280,1232,1738,3479
10.300,1333,1760,3957
10.320,1333,1760,3957
10.340,1385,1738,4095
10.360,1385,1738,4095
10.380,1334,1760,3972
10.400,1334,1760,3972
10.420,1260,1748,3677
10.440,1260,1748,3677
10.460,1218,1754,3451
10.480,1218,1754,3451
10.500,1339,1746,3984
10.520,1339,1746,3984
10.540,1428,1754,4095
10.560,1428,1754,4095
10.580,1337,1752,3949
10.600,1337,1752,3949
10.620,1263,1749,3689
10.640,1263,1749,3689
10.660,1210,1744,3513
10.680,1317,1753,3966
10.700,1210,1744,3513
10.720,1317,1753,3966
10.740,1415,1765,4095
10.760,1415,1765,4095
10.780,1323,1755,3976
10.800,1323,1755,3976
10.820,1258,1748,3676
10.840,1258,1748,3676
10.860,1225,1759,3485
10.880,1225,1759,3485
10.900,1336,1745,3982
10.920,1336,1745,3982
10.940,1421,1757,4095
10.960,1421,1757,4095
10.980,1348,1745,3943
11.000,1348,1745,3943
11.020,1259,1746,3672
11.040,1259,1746,3672
11.060,1173,1748,3451
11.080,1173,1748,3451
11.100,1326,1751,3959
11.120,1326,1751,3959
11.140,1439,1747,4095
11.160,1439,1747,4095
11.180,1327,1749,3955
11.200,1327,1749,3955
11.220,1265,1748,3667
11.240,1265,1748,3667
11.260,1227,1740,3434
11.280,1227,1740,3434
11.300,1315,1751,3976
11.320,1315,1751,3976
11.340,1435,1750,4095
11.360,1435,1750,4095
11.380,1331,1749,3968
11.400,1331,1749,3968
11.420,1264,1743,3681
11.440,1264,1743,3681
11.460,1249,1760,3463
11.480,1249,1760,3463
11.500,1330,1752,3988
11.520,1330,1752,3988
11.540,1435,1757,4095
11.560,1435,1757,4095
11.580,1328,1747,3977
11.600,1328,1747,3977
11.620,1265,1744,3710
11.640,1265,1744,3710
11.660,1181,1744,3398
11.680,1181,1744,3398
11.700,1326,1746,3942
11.720,1415,1749,4095
11.740,1326,1746,3942
11.760,1415,1749,4095
11.780,1328,1762,3985
11.800,1328,1762,3985
11.820,1269,1745,3711
11.840,1269,1745,3711
11.860,1196,1747,3395
11.880,1196,1747,3395
11.900,1323,1748,3944
11.920,1323,1748,3944
11.940,1423,1750,4095
11.960,1423,1750,4095
11.980,1316,1743,3965
12.000,1316,1743,3965
12.020,1270,1751,3732
12.040,1270,1751,3732
12.060,1174,1754,3361
12.080,1174,1754,3361
12.100,1338,1751,3942
12.120,1338,1751,3942
12.140,1419,1752,4095
12.160,1419,1752,4095
12.180,1319,1751,3999
12.200,1319,1751,3999
12.220,1286,1752,3738
12.240,1286,1752,3738
12.260,1188,1751,3313
12.280,1188,1751,3313
12.300,1333,1737,3959
12.320,1333,1737,3959
12.340,1409,1749,4095
12.360,1409,1749,4095
12.380,1352,1746,3997
12.400,1352,1746,3997
12.420,1273,1752,3736
12.440,1273,1752,3736
12.460,1175,1752,3279
12.480,1175,1752,3279
12.500,1306,1762,3950
12.520,1306,1762,3950
12.540,1423,1755,4095
12.560,1423,1755,4095
12.580,1338,1748,3971
12.600,1338,1748,3971
12.620,1266,1741,3754
12.640,1266,1741,3754
12.660,1163,1747,3285
12.680,1163,1747,3285
12.700,1321,1752,3962
12.720,1321,1752,3962
12.740,1344,1751,4095
12.760,1344,1751,4095
12.780,1328,1742,3993
12.800,1328,1742,3993
12.820,1275,1754,3754
12.840,1275,1754,3754
12.860,1152,1724,3303
12.880,1152,1724,3303
12.900,1310,1747,3943
12.920,1310,1747,3943
12.940,1347,1748,4028
12.960,1347,1748,4028
12.980,1306,1741,4008
13.000,1306,1741,4008
13.020,1288,1756,3768
13.040,1288,1756,3768
13.060,1189,1748,3326
13.080,1189,1748,3326
13.100,1309,1737,3976
13.120,1309,1737,3976
13.140,1358,1743,4025
13.160,1343,1753,3981
13.180,1295,1746,3785
13.200,1358,1743,4025
13.220,1343,1753,3981
13.240,1295,1746,3785
13.260,1190,1741,3330
13.280,1190,1741,3330
13.300,1298,1753,3960
13.320,1298,1753,3960
13.340,1362,1744,4013
13.360,1362,1744,4013
13.380,1329,1752,4008
13.400,1329,1752,4008
13.420,1292,1749,3819
13.440,1292,1749,3819
13.460,1153,1748,3328
13.480,1153,1748,3328
13.500,1342,1750,3963
13.520,1342,1750,3963
13.540,1335,1743,4021
13.560,1335,1743,4021
13.580,1339,1747,4004
13.600,1339,1747,4004
13.620,1268,1766,3801
13.640,1268,1766,3801
13.660,1161,1742,3277
13.680,1161,1742,3277
13.700,1335,1742,3998
13.720,1335,1742,3998
13.740,1331,1743,4010
13.760,1331,1743,4010
13.780,1339,1758,4016
13.800,1339,1758,4016
13.820,1301,1742,3823
13.840,1301,1742,3823
13.860,1168,1740,3324
13.880,1168,1740,3324
13.900,1326,1750,4015
13.920,1326,1750,4015
13.940,1334,1766,4018
13.960,1334,1766,4018
13.980,1342,1748,4008
14.000,1342,1748,4008
14.020,1293,1756,3803
14.040,1293,1756,3803
14.060,1166,1736,3330
14.080,1166,1736,3330
14.100,1345,1741,4017
14.120,1345,1741,4017
14.140,1340,1742,4011
14.160,1340,1742,4011
14.180,1344,1739,4015
14.200,1344,1739,4015
14.220,1278,1749,3796
14.240,1278,1749,3796
14.260,1211,1745,3350
14.280,1211,1745,3350
14.300,1335,1747,4025
14.320,1335,1747,4025
14.340,1346,1749,4001
14.360,1346,1749,4001
14.380,1316,1745,4024
14.400,1316,1745,4024
14.420,1310,1748,3816
14.440,1310,1748,3816
14.460,1192,1743,3352
14.480,1192,1743,3352
14.500,1356,1746,4026
14.520,1356,1746,4026
14.540,1325,1746,4008
14.560,1325,1746,4008
14.580,1350,1744,4030
14.600,1350,1744,4030
14.620,1305,1751,3814
14.640,1305,1751,3814
14.660,1141,1732,3355
14.680,1141,1732,3355
14.700,1339,1749,4034
14.720,1339,1749,4034
14.740,1341,1746,4000
14.760,1341,1746,4000
14.780,1327,1758,4048
14.800,1327,1758,4048
14.820,1294,1741,3807
14.840,1294,1741,3807
14.860,1160,1745,3378
14.880,1160,1745,3378
14.900,1348,1748,4010
14.920,1348,1748,4010
14.940,1335,1741,3991
14.960,1335,1741,3991
14.980,1355,1743,4021
15.000,1355,1743,4021
15.020,1312,1744,3809
15.040,1312,1744,3809
15.060,1160,1749,3353
15.080,1160,1749,3353
15.100,1341,1744,4019
15.120,1341,1744,4019
15.140,1328,1748,4012
15.160,1328,1748,4012
15.180,1357,1735,4003
15.200,1357,1735,4003
15.220,1283,1748,3806
15.240,1283,1748,3806
15.260,1208,1742,3339
15.280,1208,1742,3339
15.300,1346,1742,3998
15.320,1346,1742,3998
